BiomeID,bd,clay,silt,soc
111,1.4009,32.55,31.101,18.2
111,1.3242,29.89,29.734,24.4
111,1.3786,21.333,34.474,11.8
111,1.3013,24.075,38.777,17.4
111,1.3183,24.645,41.806,17.4
111,1.3689,22.604,42.515,8.2
111,1.3973,22.553,42.477,17.4
106,1.3227,21.449,42.951,8.2
105,1.3326,20.291,43.518,8.2
101,1.3474,19.608,45.261,8.2
105,1.3465,19.054,46.474,8.2
105,1.309,19,44.676,8.2
105,1.3849,19.409,46.046,10.15
105,1.3115,18.833,46.085,8.2
105,1.2953,18.733,45.736,8.2
101,1.3144,18.604,46.116,8.2
101,1.3131,16.173,39.568,8.2
101,1.203,7.426,20.743,2
101,1.2748,9.552,16.93,4
101,0.9659,24.316,30.601,4
101,0.7635,32.716,38.25,307.3
110,0.845,30.617,38.526,8.2
110,0.7463,36.807,35.704,383.7
110,0.635,31.783,41.744,383.7
110,0.8531,32.217,38.716,383.7
110,1.0685,21.166,46.032,8.2
110,1.1116,19.438,46.134,17.4
105,-9999,-9999,-9999,-9999
105,0.8344,15.883,57.013,6.15
105,0.9259,22.925,49.497,8.2
-9999,-9999,-9999,-9999,-9999
-9999,0.2241,12.299,79.902,NA
110,0.7137,30.078,50.848,307.3
110,0.8977,40.726,33.448,307.3
101,0.8967,40.214,34.285,307.3
101,0.8924,39.163,35.229,307.3
101,0.9017,35.249,37.668,307.3
105,0.9646,34.782,37.498,307.3
101,0.4978,24.04,55.63,76.83
101,0.7489,24.389,54.573,NA
101,0.915,35.418,38.282,307.3
101,1.1433,24.532,41.771,8.2
101,1.1595,26.724,40.49,8.2
105,0.8422,35.214,40.084,230.47
101,0.995,30.813,40.16,307.3
110,1.2537,17.392,38.264,8.2
110,1.2168,8.432,27.584,20.9
101,0.9785,3.525,32.787,10.45
101,1.1901,3.288,26.921,15.67
110,1.3841,3.864,14.024,15.67
110,1.4973,4,11,20.9
110,1.4973,4.058,11.17,20.9
110,1.0898,9.024,25.777,20.9
110,0.2307,18.62,53.952,352.7
110,0.1,21.038,60.917,352.7
110,0.1,21,61,352.7
110,0.1,21,61,352.7
110,0.1,20.995,61.009,352.7
110,0.1,20.973,61.05,352.7
110,0.1,21,61,352.7
110,0.1,21,61,352.7
110,0.1,21,61,352.7
110,0.1,21,61,352.7
110,0.1,21,61,352.7
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
105,0.6799,17.478,50.641,352.7
105,0.9039,12.89,39.001,269.75
105,1.1679,6.136,19.869,20.9
101,1.2495,4.078,11.443,20.9
101,1.2382,6.146,18.35,14
101,1.2689,8.32,19.941,14
101,1.1016,6.383,20.952,20.9
101,1.1578,4.948,17.792,20.9
101,1.2844,6.088,15.009,20.9
105,1.2819,5.556,13.568,20.9
105,1.2609,4.317,13.299,20.9
105,1.2658,3.94,13.005,20.9
101,1.2248,3.967,11.728,20.9
105,1.2603,3.944,12.329,20.9
105,1.2034,4.502,20.455,20.9
105,1.1485,5.575,25.392,10.5
105,1.0175,3.875,23.442,20.9
105,1.0334,3.988,22.31,15.67
105,1.1936,6.835,21.468,14
105,1.1604,8.834,26.31,14
105,0.8783,11.63,47.662,7
105,1.1167,15.905,40.049,14
110,1.3371,16.129,34.438,14
110,1.3769,21.283,35.034,14
105,1.3094,14.196,30.479,14
110,1.1848,3.811,20.905,20.9
105,1.16,3.486,23.191,20.9
105,0.645,2.431,48.16,15.67
105,0.8694,2.987,33.535,10.45
110,1.0656,3.404,24.374,20.9
110,0.972,3.328,28.65,20.9
108,1.1772,5.112,20.978,10.45
108,1.139,6.864,22.528,7
105,1.3162,7.008,17.719,14
105,1.2931,5.766,13.472,20.9
101,1.2644,7.664,16.355,14
101,1.169,7.55,20.437,7
101,1.0974,5.488,18.881,14
101,-9999,-9999,-9999,-9999
105,-9999,-9999,-9999,-9999
105,0.9235,6.297,23.602,17.45
101,1.2788,8.349,20.379,14
101,1.3252,8.922,18.709,14
101,1.3252,9,18,14
101,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
103,1.1535,16.596,39.049,118.57
103,1.3011,17.898,39.275,7.4
103,1.449,19.501,26.296,4
103,1.3696,22.837,38.877,7.4
103,1.3871,21.121,39.649,30.05
103,1.4205,20.977,38.271,7.4
112,1.4089,21.07,36.811,9.17
103,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
102,1.5108,16.603,43.455,7.42
103,1.3066,18.306,44.545,36.17
105,1.419,16.45,42.811,4.67
111,1.5,22.303,35.978,10.35
111,1.4686,23.416,32.685,11.25
111,1.5493,20.705,42.941,9.1
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
103,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
112,0.8526,19.644,32.508,379.57
111,1.1817,20.14,32.004,201.3
112,1.2069,14.153,30.141,18.2
111,1.2189,14.767,32.167,14.6
111,1.394,16.45,31.793,8.47
111,1.4773,17.693,32.852,8.23
111,1.4597,15.598,26.915,111.15
103,1.5168,17.454,29.999,200.6
111,1.5719,19.211,33.48,200.7
111,1.5791,18.839,31.362,104.05
111,1.3721,17.783,26.408,105.25
103,0.9503,14.997,21.263,5.65
103,1.2233,17.706,24.039,13.4
111,1.4464,18.53,24.442,15.5
111,1.4319,14.875,21.019,6.95
103,1.4601,12.425,12.959,4
103,1.4447,10.064,14.949,7.5
103,1.3031,11.079,18.254,10
103,1.5054,12.318,19.15,16.6
103,1.375,12.413,15.832,21
111,1.4564,21.88,25.496,10.02
111,1.5224,30.309,26.777,10.02
111,1.4232,27.182,25.628,11.7
103,1.5258,19.145,20.145,8.75
102,1.484,16.333,18.928,8.35
103,1.3908,15.91,22.603,8.75
103,1.2368,13.571,26.599,1.25
111,1.418,14.114,18.381,9.9
111,1.2326,22.316,22.655,11.7
110,1.3031,12.628,22.523,297.75
111,1.5841,9.822,39.298,12
102,1.6561,11.227,43.696,12
111,1.6465,15.012,45.539,12
111,1.5729,15.408,46.33,174.15
102,1.4451,12.543,48.875,12
102,1.4077,14.761,49.05,97.18
111,1.4782,13.721,51.988,12
111,1.5829,12.522,51.769,12
111,1.5608,11.839,45.81,9.52
111,1.4621,13.231,43.665,12
103,1.433,12.24,41.873,12
103,1.3869,13.823,38.225,10.35
103,1.5595,12.24,34.546,9.52
103,1.5171,11.924,43.982,10.35
111,1.6212,11.593,40.841,10.35
105,1.5843,10.344,41.92,12
111,1.5658,11.536,44.965,11.17
111,1.6269,13.696,46.808,19.65
102,1.6469,11.791,47.531,12
110,1.6318,11.173,48.025,12
110,1.6427,11.559,50.763,11.17
103,1.5862,11.569,51.167,12
103,1.5523,11.435,53.102,12
103,1.5544,12.219,49.183,9.52
103,1.6151,15.128,47.032,13
111,1.6088,16.097,46.725,12.35
111,1.5496,19.205,49.544,16
111,1.4322,25.222,40.621,14.78
111,1.4339,29.98,42.716,16.4
111,1.3655,35.475,38.595,24.4
111,1.3548,37.514,38.404,24.4
111,1.4588,33.722,41.233,18.7
111,1.5159,27.473,41.697,16
111,1.4701,24.128,39.346,16.6
111,1.413,22.274,41.086,17.48
111,1.4201,20.943,41.472,15.4
111,1.4391,19.595,39.868,18.15
103,1.6039,14.449,46.578,12
111,1.5148,22.594,46.353,16
111,1.3695,28.722,43.617,18.7
111,1.4202,25.84,39.008,5.8
111,1.4913,22.755,46.996,16
111,1.3812,35.368,42.743,24.4
111,1.403,30.347,36.674,24.4
111,1.5523,17.583,39.547,11.25
106,1.5335,19.892,44.405,11.45
111,1.5155,22.392,44.69,16
106,1.4701,26.457,42.03,14
111,1.3456,31.874,41.855,24.4
111,1.3563,32.757,43.742,22.3
111,1.0949,21.603,60.009,16
111,1.014,17.761,65.579,15.67
111,1.3192,29.294,46.045,24.4
111,1.3361,28.466,39.365,22.5
111,1.3335,22.602,46.903,13.35
111,1.2952,28.989,45.642,20.9
111,1.3206,32.146,43.062,24.4
111,1.2833,33.117,44.44,23.53
111,1.2566,36.372,43.187,20.98
111,1.3243,35.945,43.402,23.55
111,1.3319,39.756,38.834,23.55
111,1.3151,39.436,38.173,23.55
111,1.2321,35.14,41.26,13.37
111,1.3021,26.325,46.597,20.9
111,1.3657,30.853,43.035,24.4
102,1.4615,28.858,39.405,19.75
102,1.4978,21.628,47.585,11.25
102,1.4867,20.337,51.475,16
105,1.4041,20.386,49.362,11.25
105,1.3898,21.373,45.298,18.8
111,1.3763,23.852,44.321,16.7
111,1.2815,31.532,38.863,15.67
111,1.2136,30.461,44.486,12.55
106,1.2184,25.555,45.803,17.52
111,1.2149,24.509,44.376,16.4
106,1.2904,27.12,43.329,18.9
111,1.3445,28.344,43.886,18.9
111,1.3833,28.592,43.676,18.9
111,1.3337,29.008,43.759,18.9
111,1.2505,29.525,43.952,18.9
106,1.3026,29.397,43.997,18.9
106,1.347,29.756,44,18.9
106,1.4726,29.072,44.808,18.9
106,1.4192,27.3,46.965,21.5
106,1.3429,27.166,46.18,21.5
106,1.3492,27.396,43.641,17.87
106,1.3521,27.457,45.996,21.5
106,1.3925,31.197,37.207,21.5
106,1.3746,33.587,31.062,16.3
111,1.3803,33.337,31.659,16.3
111,1.3936,30.057,38.933,21.5
111,1.416,29.869,37.512,18
111,1.4342,29.997,37.011,18
111,1.3666,29.998,37.006,18
111,1.4362,29.987,37.042,18
111,1.4643,29.845,37.438,18
111,1.3598,29.851,37.515,18
111,1.2639,30.359,39.151,18
111,1.0466,30.476,39.11,18
111,1.2432,29.968,40.527,18.9
111,1.3472,28.712,42.215,16.4
111,1.3795,26.91,42.048,16.4
111,1.4402,23.846,44.755,18.27
111,1.3571,25.671,44.479,17.5
106,1.3279,30.068,40.95,7
106,1.3715,31.413,39.455,17.1
112,1.3119,31.094,40.735,17.1
111,1.2468,32.522,42.628,21
111,1.4527,34.34,42.23,21
111,1.5054,35.898,41.866,21
111,1.4664,31.3,42.701,18.75
111,1.3986,27.9,46.097,20.9
111,1.3241,31.815,45.663,20.9
111,1.2628,27.3,45.413,17.5
111,1.2262,22.949,46.065,20.9
111,1.29,27.64,39.673,24.4
112,1.333,20.339,29.874,5.4
106,1.4021,18.28,21.851,5
105,1.4485,14.301,18.587,5
105,1.3635,14.584,22.293,5
105,1.3169,22.742,28.084,10.77
111,1.2946,29.701,39.781,24.4
111,1.2845,24.888,42.223,12.35
111,1.3008,24.425,44.416,16.4
105,1.4518,22.071,50.075,15.5
105,1.4361,21.551,53.785,15
106,1.4287,28.419,47.816,16
106,1.4838,24.6,41.018,12.75
105,1.49,17.326,47.155,15.9
105,1.49,14.998,46.716,15
101,1.4846,11.509,46.216,12
105,1.4817,12.384,39.555,31.4
105,1.4883,18.106,36.717,27.2
105,1.3996,22.883,43.856,16
112,1.2506,26.164,44.196,21
112,1.3055,28.233,45.055,12
111,1.307,28.557,45.695,20.98
111,1.3003,27.943,45.1,12.95
111,1.3293,26.348,45.001,22.3
105,1.4042,23.583,44.239,16.2
105,1.476,20.764,41.428,21.6
105,1.4883,17.87,37.901,18.8
105,1.488,14.957,34.35,27.2
105,1.4783,12.564,32.033,20.2
105,1.4779,10.756,33.02,11.5
105,1.4735,9.563,34.819,11.5
105,1.4551,9.013,35.528,15.85
108,1.4738,8.812,33.557,13.45
108,1.4857,8.493,28.745,17.35
105,1.4876,8.113,23.894,19.75
105,1.491,8.182,21.917,20.2
105,1.4803,8.979,24.282,20.2
105,1.442,10.43,30.093,20.2
105,1.2279,12.462,37.474,19.65
105,1.2408,14.442,43.52,18.57
105,1.3659,15.886,47.003,14
105,1.4252,16.504,47.975,8.7
111,1.4635,15.932,46.244,16
111,1.394,14.172,42.045,20.1
106,-9999,-9999,-9999,-9999
105,1.4355,10.004,29.489,19.3
105,1.4584,8.678,23.433,19.3
105,1.4517,8.258,19.684,19.3
106,1.454,8.439,18.509,19.3
106,1.477,8.87,19.948,19.3
105,1.4759,9.256,23.713,19.3
105,1.4542,9.128,30.945,19.3
105,1.3982,8.192,40.645,97.18
105,0.9401,6.765,51.171,15.85
-9999,-9999,-9999,-9999,-9999
-9999,0.4349,5.088,57.449,NA
105,1.0639,5.859,49.272,NA
105,1.122,7.221,37.128,16.85
106,1.2927,8.589,26.536,8.7
106,1.436,9.494,20.48,21.45
101,1.4323,10.297,19.587,19.7
101,1.4306,11.235,21.774,20.2
101,1.4454,12.196,24.285,16.63
101,1.4009,12.684,25.468,11.7
101,1.287,12.457,24.831,31.4
105,1.2923,11.474,22.894,18.07
105,1.3984,10.176,22.064,20.05
105,1.4308,9.276,23.537,20.2
110,1.4346,8.757,25.948,25.8
106,1.4555,8.672,29.223,18.02
105,1.4867,8.781,30.382,20.2
105,1.4898,9.619,28.961,25.72
110,1.4732,11.686,27.424,20.2
110,1.4586,14.646,24.937,20.2
105,1.4435,18.892,23.302,11.7
105,1.4556,22.391,22.814,13.82
101,1.476,24.514,22.19,11.7
101,1.4693,26.558,22.612,11.55
105,1.4688,27.688,23.618,13.83
105,1.4819,29.474,25.445,18.08
105,1.492,31.688,28.056,11.7
105,1.4919,32.014,30.198,267.45
105,1.492,31.452,31.659,11.7
105,1.4938,29.386,32.294,11.7
105,1.4989,26.396,32.146,89.32
105,1.4953,24.371,32.355,8.5
105,1.4873,22.463,32.894,10
105,1.4705,21.025,33.618,7
105,1.3661,19.796,34.294,10
105,1.3339,18.035,34.498,31.4
105,1.3686,16.358,34.609,107.62
105,1.3849,14.628,34.259,19.2
111,1.388,13.085,35.17,7
105,1.3559,12.385,36.738,7
105,1.328,12.063,37.83,7
105,1.2689,11.988,39.538,9.25
105,1.3139,12.002,39.473,8.12
105,1.3473,11.632,38.648,7
105,1.366,11.232,38.471,3.5
105,1.4503,11.192,37.008,3.5
105,1.4764,11.246,35.405,3.5
105,1.49,11.449,33.217,NA
105,1.49,11.504,29.717,16.9
110,0.8926,11.086,27.31,103.32
101,1.3186,10.583,27.263,20.2
101,1.4864,10.009,29.612,36.45
101,1.4643,9.914,34.299,36.2
105,1.4636,10.575,38.682,32.1
101,1.3186,11.47,39.954,52.7
101,0.8423,12.824,39.128,194.5
101,0.4148,13.872,36.737,336.3
101,0.6217,14.329,34.936,20.2
-9999,1.2799,14.605,36.005,336.3
-9999,-9999,-9999,-9999,-9999
105,-9999,-9999,-9999,-9999
105,0.4651,13.838,39.455,52.7
101,0.5587,14.259,38.294,52.7
101,0.2432,15.173,37.628,31.4
101,0.8625,15.91,36.73,31.4
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
105,1.4995,15.63,26.36,7
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
105,0.6317,14.724,28.15,34.3
105,0.9603,14.36,25.585,34.3
108,1.15,14.263,24.756,64.4
105,1.0804,13.629,23.692,25.4
105,1.1937,12.613,23.231,41.83
105,1.2355,11.572,23.706,34.3
105,1.0823,10.306,24.24,32.7
105,0.8625,9.475,25.591,272.7
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,0.9451,9.021,18.261,14
-9999,0.9451,9.021,18.261,14
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
101,1.2735,6.18,25.713,46.3
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999
101,-9999,-9999,-9999,-9999
101,1.2879,7.909,37.383,46.3
101,1.2913,7.418,34.13,46.3
101,1.2041,5.487,23.208,5.22
101,1.0242,5.672,26.175,10.5
101,1.1876,6.85,27.603,20.9
101,1.1594,10.772,32.327,7
101,1.3406,16.71,37.298,14.5
101,1.469,18.915,43.805,8.2
101,1.511,19.002,43.989,8.2
101,1.5097,19,44,8.2
101,1.4922,19,44,8.2
101,1.4812,19.007,43.949,8.2
101,1.4875,19.676,39.04,10.38
101,1.5017,20.84,30.334,11.1
101,1.438,14.239,25.104,8.2
101,1.3027,6.534,15.047,14
105,1.2595,7.125,15.952,14
101,1.2168,9.128,24.551,14
101,1.2427,11.181,39.039,12.55
101,1.331,12.334,30.988,9.65
101,1.2866,9.253,30.661,14
101,1.3861,8.344,23.47,14
101,1.4499,9.846,20.274,14
101,1.4766,13.837,30.577,9.65
101,1.4613,18.102,37.805,8.2
101,1.1906,26.167,40.065,8.2
101,0.9778,36.945,35.027,307.3
105,1.0297,35.804,35.692,307.3
105,1.3863,24.495,39.291,8.2
105,1.4137,19.598,38.951,11.1
112,1.3993,21.282,38.43,9.65
111,1.3347,28.918,37.051,19.15
112,1.3141,26.736,41.229,17.4
111,1.3743,22.31,45.914,9.4
111,1.3555,24.402,45.13,13
111,1.3881,24.902,43.677,13
111,1.2875,25.536,41.682,17.4
111,1.2927,25.97,40.999,17.4
111,1.2872,25.656,41.068,17.4
111,1.3325,25.032,42.735,17.4
111,1.3325,23.792,47.56,19.95
111,1.3329,21.542,49.663,17.65
111,1.3683,20.458,48.354,8.2
111,1.4176,20.268,47.814,8.2
111,1.3917,19.801,46.838,10.15
111,1.4416,20.075,48.316,12.1
111,1.4595,17.349,40.446,16
